3960 6448
4.63344	0.4	72.1
1.18346	0.75	100
2.88151	1.15	112
0.667604	1.9	90.4
0	3.1	86.6
4.50287	4.95	67.2
10.1065	4.8	59
0.621317	3.55	72.2
2.75712	5.75	69.7
3.22479	5.45	58.3
1.7242	6.65	58.6
0	6.75	63.3
0	7.9	53.9
0	7.5	44
0.342091	8.4	37.9
1.6432	7.8	33.1
0.598585	6.75	30.1
1.11526	4.75	29.2
2.14518	6.05	27.3
6.76007	7.05	25.5
13.0321	4.3	29.4
0.567953	5.65	63.5
0.590427	6.3	50.8
2.89384	4.2	37
10.3572	5.4	30.4
11.7328	3.7	40.6
1.46904	4.5	218
0	7.65	118
0	5.8	74.5
0	2.8	54.7
0	4.6	45
1.39598	3.8	38
0.00784753	5.2	33.4
0.314783	3.95	30.5
0	3.35	28.6
0	3.4	25.1
1.31389	5.1	22
0.546653	4.55	21
2.34608	3.75	18.8
1.50014	3.15	19.6
2.25394	3.2	17.4
0.368285	3.5	17
10.8344	0.3	19.2
2.33939	1.7	28.2
9.17608	1.9	25.7
53.7015	0.8	65.6
2.88466	2.7	507
0.0882791	3.7	257
20.9611	1.95	127
8.17391	0.65	362
0.0881717	2.45	311
0	2	155
0.005093	2.55	107
0.005093	2.8	87.7
0	3.6	69
0	3.35	55
7.28787	2.35	45.2
12.2119	0.6	40.6
5.27804	0.9	55.3
0.209115	1.9	75.6
17.9553	1.95	59.4
4.95279	0.6	134
0.104627	1.8	179
0	2.5	121
0	2.9	89.9
0.487929	1.2	71.7
19.3256	2.1	59.3
16.1828	2.3	50.6
6.29136	2.05	280
1.0358	2.1	291
4.59406	2.3	204
0	4.2	153
0.00285039	3.3	126
1.18553	1.6	101
6.10122	2.3	86.3
0.0266657	2.95	83
0	3.8	77
0.0235169	4.3	66.9
0	4.15	60
0.0209039	2.35	55.1
1.14449	2.15	50.7
0.357965	2.2	46.6
2.63746	1.75	44.4
0.0141361	2.2	43.7
1.07011	1.45	41.8
1.78028	0.8	39.6
0.230049	0.85	38.3
1.58729	0.35	36.8
0.25478	1.45	35.3
0	3.25	34
1.42296	2.95	32.3
57.3589	2.6	31.1
12.2596	1.45	600
7.26136	2.75	612
9.91258	2.3	272
0.582816	1.9	286
0.484712	1.45	259
8.52389	1	193
3.75676	1	179
0.0156779	2.5	198
0.0261299	1.4	167
0	1.65	135
0.0339688	1.5	110
0.464739	3.2	94.3
2.28768	3	83.4
0.10668	3.25	77.2
0.518582	2.3	76.9
0	3.5	70.1
0.194318	1.7	63.2
0.0209924	1.55	58.1
0.133262	2.3	53.9
1.12642	1.8	51.5
1.80363	1.2	50.3
1.6057	1.3	49.3
2.47807	1.6	47
0.156498	2.15	45.7
0.160462	2	46
0.875124	0.8	44.5
0	0.5	43.2
0	1.1	41
0	1.1	39.4
1.61228	1.85	37.9
3.331	1.15	36.7
0	1.2	38
0	1.25	37.8
0	1.6	35.6
0	2.2	34.6
0	1.75	33.2
0.120645	2.75	32.6
0	3.05	32
0	2.15	31.2
0.00963823	0.7	30.5
1.15478	1.1	29.4
1.17859	1.6	28.8
0.100319	1.15	28
1.99071	0.45	28
4.8486	1.3	30.1
1.61781	0.75	31.7
0	0.85	35.4
0	1.6	34.8
0	1.75	32.2
0	0.85	30.8
0	2.25	29.4
0	1.9	28.4
0.0212902	1.8	27.7
0.183466	1.3	26.6
0	1.1	25.5
0.0182909	1.95	25
0	1.95	24.4
0	1.65	23.8
0	1.55	23.1
0	1.3	23
0.197307	2.2	22.7
0.0807165	2	22.3
0	2.4	21.8
0	2.05	21.1
0	1.15	20.5
0	1.45	19.9
0.152465	1.65	19.8
0.212129	1.55	19.8
0	1.55	19.3
0	2.05	19.2
0	1.3	19.2
0	1.25	18.7
0	1.65	18.6
0	2.1	18.6
0	1.35	18.1
0	1	18
0	1	17.6
0	1.5	17.5
0	1.05	17.5
0	1.4	17
0	0.75	16.9
0	0.8	16.4
0	1.25	15.9
0	1.2	15.8
0	2.8	15.8
0	1.45	15.8
0.014252	1	15.8
0.0110525	2.35	15.2
0.156993	1.4	15.1
0.0613624	0.85	15.1
0.039781	0.85	15.1
0.309769	0.5	15.1
0.50976	1.85	15.1
0	1.7	15.1
0	1.85	15.1
0	1.8	14.6
0	2	14.5
0	1.85	14.1
0	2.25	14
0	2.3	14
0	2	14
0.0205798	1.7	14
0.846667	2.45	14
1.85556	1	14
0.36351	1	14.4
1.7742	0.2	14.5
0.325162	0.65	14.5
0.475148	0.9	14.5
0.937875	0.6	14.5
0.0818523	1.15	14.1
0	1	14
0.035874	1.05	13.6
0.0380525	0.95	13.5
0.0330181	1	13.5
0	1.35	13.5
0	2.05	13.5
0	2.5	13.5
0	2.15	13.5
0	1.95	13.5
0	2.25	13.5
0	2.65	13.5
0	1.85	13.5
0	3.65	13.5
0	2.9	13.1
0	3.35	13.1
0	3.3	12.7
0.923813	1.65	12.6
0	3.1	12.6
0.00261299	3.3	12.6
9.48711	0.2	13.4
1.23487	0.6	16.2
0.293476	1.2	17.8
2.47143	0.2	16.5
0.516524	1.65	16.4
0	2.65	15.8
0	1.3	15.2
0	3.45	15.1
0.236304	2.7	14.6
0.005093	2.8	14.5
0.00522597	3.05	14.5
0.0521494	2.4	14
0.0163142	1.6	13.5
0.0405259	1.8	13.1
0.138972	2.2	13.1
0.053811	1.55	12.7
0.213163	3.05	12.6
0	3.6	12.6
0	3.8	12.6
0	4.2	12.1
0	4.4	11.7
0	4.55	11.7
0	4.65	11.7
0	3.05	11.7
0	4	11.3
0	4.35	11.6
0	4.25	11.7
0	6.2	11.7
0	4.4	11.3
0	5.45	11.2
0	4.85	11.2
0.113266	5.35	11.6
0.0303579	4.45	11.7
0	6.45	11.3
5.44017	1.35	11.2
12.9381	1.4	11.4
16.416	1.6	14.2
0.293892	2.6	60.7
0.00236558	3.9	75.8
0.525279	4.55	51.2
9.11182	0.55	41.9
1.26146	0.9	56
5.70079	0.05	54.9
0.196042	1.5	75.5
1.65431	0.4	62.3
8.83674	0.35	52.1
9.98475	0.1	62.4
0.363382	1.15	123
0.0127325	3.4	118
0.0296902	2.75	101
0.0379922	2.05	88.4
3.99603	0.95	73.4
0	1.55	62.8
0.246464	3.2	57.4
0.0110168	3.25	52
2.3985	4.8	48.1
0.276421	5.25	45.4
0.524731	3.8	40.1
0.592861	2.5	36.6
0.0830837	4.6	35.9
13.2624	2.35	34
10.0486	0.6	39.5
1.83634	2.2	99.4
8.29503	0.95	128
0.0342045	1.25	123
0	5.1	140
0	4.3	112
0.359655	9.35	87.6
0.4988	2.25	70.3
0.0393444	4	60.2
0	6.2	52.6
0.0178255	6	45.3
0.0076395	6.9	39.8
0.0396501	6.2	35.9
0.226015	1.4	33.3
0	10.9	31.8
0	7.75	29.6
0	6.1	27.2
0.147132	6.2	25.4
0	6	24.3
0	6.55	23.3
0.0548727	7.35	22.5
0	7.8	21.5
11.756	8.5	20.8
0.246828	3.95	24.3
0.463239	3.9	33.8
0.168367	4.6	29.7
3.86025	1.05	24.9
0.0209265	5.2	23.3
0	8.9	21.9
0	7.7	20.5
0	6.55	18.6
0	5.5	17.8
0	5.95	16.6
0.0659058	6.7	15.9
1.08024	2.35	15.1
0.743758	4.1	15
0	6.3	15
0.0184208	5.55	14.8
0.00352687	7.15	14.4
0.0993362	6.5	13.6
1.01675	10.45	13
16.352	2.7	12.7
0.660023	4.1	14.7
0	6.5	18.4
0	8.15	17.9
0	5.85	15.8
0.463498	4.8	14
0.00970842	2.55	13
0	6.55	12.2
0	7.8	11.8
0.140447	6.4	11.5
0.374852	3.85	11.2
10.3186	1.3	11.9
1.44686	4.75	15.7
5.07946	4.5	15.5
0	6.5	17
0	7.65	15.9
0.0287429	9.05	13.5
0.0940675	9.6	11.7
0	9.7	10.6
0	10	10
0	10.8	9.66
0	10.7	9.06
4.80157	9.9	8.73
2.52838	8.4	9.25
2.42594	7.55	10.4
20.3881	1.85	10.8
32.5872	1.75	20.5
14.3316	0.8	148
0.381496	4.1	185
0.156779	5	83.1
0.638877	5.8	49.8
0.6566	6	36.1
4.88812	7.65	28.3
0.0955573	5.45	32.2
3.93136	7	29.8
17.3438	1.05	23.1
46.4545	0	27.5
7.11048	0.7	741
1.24174	2.05	486
1.79255	5.35	231
0.0733548	6.7	142
0.753582	8.4	103
6.01868	1.95	79
16.6991	0.35	66.6
1.47981	1.2	141
2.66985	0.95	173
11.3968	1.6	135
38.1414	0.15	214
0.0444812	2.9	997
0	5.4	416
0.00346461	5.85	210
12.5887	4.85	136
0.348017	5.65	131
0	7.15	125
0	7.35	92.2
0.0627795	7.1	75.4
0	8.25	63.3
3.25015	8.15	54.7
0.0115893	8.85	50.2
4.00447	7.55	51.2
0.808649	5.7	48
4.3645	7.7	51.2
0.438567	6.5	46.9
5.08644	7	57.6
1.13052	5.55	48.6
1.03773	6.25	55.9
0.00368417	7.4	51.3
0.686362	8.5	41.3
1.2271	8.1	35.2
0.0662363	8.1	30.9
2.32387	8.15	30
2.26507	6.7	30.9
10.8991	2.4	28.1
56.3247	2.25	27
1.49573	1.8	356
0.0397751	5.1	276
1.68854	2.3	127
2.53248	0.75	79.3
4.39615	0.4	62.4
4.94936	1.6	61.2
7.823	3.35	113
7.61836	2.7	149
1.74524	2.65	232
3.79212	2.6	171
9.11342	0.95	120
23.5966	0.6	136
12.1554	0.75	441
13.1284	0.9	523
4.36007	0.65	366
0.291765	2.25	405
0	3.95	239
0.781283	2.65	155
9.92962	1.4	115
6.10342	0.3	106
11.7864	0	115
7.25718	0.1	141
4.70134	0.35	242
0.968854	0.8	341
3.79839	0.85	254
10.2576	0.45	181
14.0963	0.3	213
14.449	0.15	433
23.9671	0.1	659
14.6046	0.95	1300
18.1986	0.85	753
11.1106	0.4	804
4.96686	0.45	569
6.0966	1.6	482
2.1562	0.65	327
0.461469	2.1	271
0	3.3	215
0.066315	3.75	177
0.00368417	3.75	155
0.510427	5.1	139
0.0656966	3.75	122
1.2392	3.2	108
0.114103	3.4	99.5
0.0515784	4	92.6
0	4	84.4
0	5.4	79.1
0	4.75	74.6
0	3.55	70.1
9.20784	2.1	66.5
10.1518	1.5	66.6
6.5993	0.4	85.6
12.5972	0.05	93.7
0.366619	1.3	121
1.61036	0.6	115
2.22274	0.35	96.5
2.35547	0.3	93.5
3.94877	0.35	95
1.32329	0.65	90.2
0.21549	3.25	88
0.0337214	2.95	86
0.208295	2.8	78.7
0.067997	2.6	73.1
0	3.8	68.1
0	4.25	63.6
0.48683	1.9	60.3
0.402981	0.4	57.5
0.0657347	1.2	55.5
0.0542223	1.65	53.4
0.545324	1.85	51.8
1.94017	0	50.4
2.36388	0.05	48.4
1.97367	0.05	48.2
0.490689	3.55	50.5
0	3.35	53.4
0	3.45	51.4
0.00346461	2.4	48.1
0.005093	3.25	45.6
0.129051	0.65	43.7
2.38887	0.25	43.1
0.161173	2.3	42.7
0	2.65	41
0.424008	1.25	39.2
7.12212	0.3	38.6
0.703815	1.7	39.8
0.628873	1.2	42
2.6831	1.15	41
7.46782	0.2	40
5.55133	0.05	45.6
0.750578	0.45	66.5
0.299384	0.7	71.9
0.00889308	2.05	63.4
0.109745	2.05	57.3
0	1.3	53.5
0	1.15	50.5
0	1.25	48.4
0.100319	1.8	46.5
0.24445	0.6	45
0.00592872	2.55	44.1
0.054082	3.35	43.6
0.136434	2.85	41.9
0.0106165	0.95	40.1
0.107132	2.3	38.3
0.0110131	2.55	36.7
0.0241986	2.1	35.7
0.892827	0.35	34.5
0.4579	1.8	33.6
0.994459	1.45	32.5
0.160846	0.75	31.9
0.126126	1.5	31.9
0.0392376	1.5	30.9
0.841619	0.55	31
0.00592872	2	30.4
0.140535	1.3	29.2
0.33306	1.85	28
0	0.95	26.5
0	1.35	26
0.0966805	1.85	25.6
0	1.3	25.6
0	1.8	25
0	1.1	24.9
0	0.6	24.3
0	1.75	23.6
0	1.25	23.5
0	1.3	23.5
3.46511	0.5	23.5
0.33416	0.6	23.5
0.344171	1.3	24.1
0.273501	1.5	24.2
0.263068	1.1	23.6
0.22137	2.35	23
0.0757766	1.4	22.9
0	0.95	22.2
0	0.95	21.1
0	1.1	20.5
0	1.5	20.4
0.0311815	1	20.4
0	0.8	20
0	0.6	19.9
0	1.1	19.9
0	1.4	19.4
0.0462205	1.65	19.3
3.45558	0.35	19.8
0.299967	0.65	19.9
0	1	20.3
0	0.65	20.1
0	0.45	20.1
0	0.85	20.1
0	1	19.6
0	0.95	19.2
0	1.65	19.1
0	1.05	18.7
0	1.15	18.7
0	1.45	18.7
0	1.85	18.7
0	3.5	18.3
0.0225567	2.15	18.3
0	2.5	18.3
0	1.65	18.3
0	3.05	18.3
0	1.55	17.9
0	2.85	16.7
0	1.7	16.6
0	1.15	16.2
0.00346461	2.35	16.2
0.0245264	2.75	16.2
0.261495	1.7	16.2
1.402	0.1	16.2
0.969991	0.15	16.7
0.110945	0.75	17.4
0.0133403	1.75	17.5
0.110875	1.35	17
0.50284	1.35	16.6
0.691739	1.35	16.6
0.249075	1.05	16.6
0.105999	0.9	16.6
0.441677	1	16.2
0.633503	0.7	15.9
0.518351	1.35	15.9
0.101098	0.75	16.2
0.116771	1.05	16.2
0.293038	1.05	16.2
0.171431	1.4	16.2
0.317811	1.3	15.9
0.29158	0.9	15.9
0.324026	1.65	15.9
0.061898	1.5	15.9
2.08047	1.35	15.9
2.53567	0.3	15.6
0.69431	0.7	16.3
0.109488	1.35	16.6
0.105842	1.2	16.6
0.161459	0.5	16.4
0.0147367	1.75	16.1
0	2.15	16.1
0.108617	3.05	16.1
0.0482722	2.45	16.1
0.39745	1.1	16.3
0.0392934	2.2	17.3
0.280735	2.9	17.6
0.967286	1.35	17.6
0.0211612	1.3	18
0.242162	2.6	18.1
0	4.1	17.6
0.0783896	2.1	16.9
0.0641405	2.95	16.6
0.074235	0.95	16.6
0.0665413	1.45	16.6
0.904732	0.45	16.6
3.40394	0.1	17.3
0.694314	0.9	18.3
0.129382	2.85	18.6
0	3.3	18.4
0	3.2	18.1
0.00350377	3.9	18.1
0.0642044	4.75	18.6
0.666625	1.15	19.4
0	4	21.8
0.438718	4.3	24.3
8.25192	1	24.6
1.05115	1.05	26.4
1.6245	0.8	30.4
0	1.95	29
0.00481912	3.75	27.5
0.00592872	4.9	26.1
0.206244	5.55	25.9
6.07268	1.75	29.6
4.58745	1.55	37.1
2.85925	0.2	48.1
0.610578	0.7	43.7
0	1.2	37.7
0.896541	0.8	34.7
0.00285039	2.45	36.6
0	2.35	38.6
0.50921	4.15	41.6
11.3999	1.8	51.5
0.244847	4.1	74.1
0.0852254	2.45	84.5
0.0688527	4.45	67.6
0	3.05	54.7
0	4.4	45.9
0.0114396	6.6	40.2
0.062227	6.15	34.9
0.114258	2.55	31.5
0.130291	3.05	30.1
0.00813186	3.75	28.3
0	4.8	26.9
0	6.45	25.9
0	5.1	25.3
0.0118052	5.65	24.4
20.1431	3.75	23.6
2.20164	0.85	30.4
0.0638895	2.1	86
2.46895	0.55	79
0	4.05	60.9
0	3.15	50.5
0	4.55	44.6
0.790581	4.3	39.9
0.868006	2.3	36.4
0.591544	4.3	34.2
3.09367	4.55	32.3
4.37156	2.5	29.7
11.3651	0.45	30.5
4.73432	0.45	42.7
0.197483	3	84.6
0	4.9	81.9
0.0156779	6.75	65.7
0	5.75	54.5
0	5	46.1
0.00709674	6.1	40
0	6.15	35.4
0.00889308	6.2	32.3
3.0944	5.95	29.3
0	4.9	27.2
0	5.55	26.5
7.25039	6.65	25.6
1.40616	2.35	25.7
0.00352687	4.55	26.3
0	6.05	26.1
0	5.35	24.3
0.0173231	6.05	24.5
0	2.65	25.7
0	7.55	24.8
0	8.35	23.1
0	6.9	21.5
0.0219429	7.6	20
0	8.65	18.5
0.00692922	8.05	17.6
0.361765	6.9	16.5
4.9572	4.8	16.1
16.5622	4	16
1.08906	3.6	25
1.98374	1.5	33.8
3.04541	2.85	28.5
0.326224	2.1	24.9
1.22551	3.5	24.2
0.00724431	4.65	21.7
0	5.4	20
0	5.85	19
0	4.95	17.9
0.0581845	3.65	16.9
0.288639	5.2	16.1
0.00855761	6.4	15.6
3.44299	4.85	15
1.45504	6	16.2
0.723506	5.5	15.1
1.477	2.6	14.6
0	7.7	14.1
0.00337364	9.65	13.4
0.380122	8.5	12.4
0	9.95	11.4
0	8.3	10.9
0.00674728	8.95	10.9
0.26308	8.1	10.7
1.33157	8.6	10.1
5.71782	4.45	9.75
1.67206	4.25	9.95
0	8.1	10.8
0	9.25	10.9
0	9.3	10.5
0.0184208	8.45	10.2
15.8602	1.1	9.96
5.35714	0.35	11.2
0.151655	2.95	15.6
0.0819675	3.2	15.9
0	5.05	15.1
0.199373	6.75	14.2
5.20021	7.25	12.5
0.0757766	9.85	11.6
3.2081	5.95	11.2
3.42979	5.3	12.5
1.48197	8.35	13.8
0.6312	5.8	14.7
4.37943	3.3	13.3
2.94521	7.4	12.2
1.95763	4.25	12.2
10.3853	1.9	13.5
41.5954	0.15	17.2
8.44669	0.6	150
0.0350166	3.95	154
2.9504	2.3	72
0.54493	2.1	48.2
0.249043	3.45	41.9
0.00570079	5.75	36.2
1.44601	5.75	30.1
8.18644	6.3	25.6
34.4851	0.4	120
16.5904	0.35	338
0.239545	2.8	405
0	8.05	193
0.109745	6.15	111
5.53283	4.2	75.3
4.89593	2.15	58.4
20.3016	0.25	51
10.778	0.7	199
6.23767	2	253
3.33802	1.55	195
4.82643	3.55	151
4.57119	2.85	178
4.02451	4.8	197
6.46161	2.6	158
0.00406593	5.15	158
2.0634	6.5	111
0.330855	5.2	84.9
2.19586	6.7	84.4
4.35967	6.05	67.5
0	7	69.1
0.0904507	3.95	57.4
5.89775	5.9	49.3
4.32938	5.8	49.9
13.2752	4.8	49.8
9.60016	2	84.2
2.95891	1.8	108
0	6.85	75.8
0.00337364	5.95	62.6
0.705256	4.8	50.1
13.4963	1.55	43.1
8.81762	0.75	42.1
2.48564	3	65.8
28.0027	0.4	87.9
0.320845	1	419
0	3.7	254
0.0988266	4.1	157
2.8169	1.2	120
8.07914	0.4	101
8.94911	0.65	90.4
10.8396	0.25	178
1.76472	1.4	294
0.959444	1.8	307
2.55719	1.65	186
3.61126	1.7	149
15.267	0.95	166
0.37256	4.15	278
1.52274	3.7	303
18.9907	0.45	182
1.20133	2.65	336
0.194626	4.2	279
0.863481	2.4	178
1.09002	2.6	135
5.99781	1.8	112
0.602329	4.05	105
0.243863	2.7	107
0.194677	2.7	90.7
12.3009	0.6	81.2
1.54753	0.95	97.7
0.00296436	3.15	118
0	4.3	96.7
0.411223	4.6	82
9.13759	1	69.8
2.38635	1.6	66
3.27298	1.45	71.6
7.78242	0.7	84.3
10.6764	0.6	94.2
9.90658	1.7	222
1.31682	0.95	321
5.32221	1.1	210
16.0401	0.15	165
10.345	0.25	238
4.86128	0.15	453
0.396603	0.65	457
0	1.55	313
0	2.2	216
0	3.2	155
0.00261299	3.05	120
0.0339688	3.4	100
0	2.9	88.4
0	2.95	81.3
0.00813186	1.6	75.3
0	1.85	70.2
6.85378	2.45	67.3
1.72274	1.65	66.7
0.0687585	3.95	67.1
2.81105	2.4	67.7
5.8531	0.9	59.1
0.164423	2.8	61.9
0	4.15	60.9
0	2.9	56.9
0	3.25	53.5
0	3.3	50.6
0.73084	1.95	48.9
0.789324	1	47.4
0.223601	1.1	45.8
0.0184208	2.25	43
0.612311	1	40.7
0.501687	0.45	40.1
1.47852	0.4	39.5
2.07392	0.3	40
0.289941	2.4	40.1
0	2.55	39.8
0	1.7	37.8
0.0762214	0.95	36.9
0	1.3	36.4
0.0156779	1.75	35.1
1.11794	1.45	34
4.56496	0.25	33.5
14.7327	0.25	34.5
0.110979	4.6	49.6
0.0169333	2.5	85.9
0.005093	1.75	68.5
0	1.5	53.7
0	1.6	47.3
0.0762329	1.95	43.4
0	2.55	40.4
1.12383	0.65	38.6
0.0323713	1.35	37.6
0	1.3	36.1
0	2.1	34.7
0.0311815	1.55	33.2
0.512883	0.7	31.8
0.0916704	0.65	31.9
0.0118279	0.9	31.4
0.673229	0.8	30.8
0.180045	0.85	29.8
0.0627117	0.9	28.7
0.718503	0.65	28.6
0.960563	0.1	28
0.0428261	1.05	27.9
0	1.05	27.9
0.00963823	1.05	27.2
0	0.9	26
0.0381107	2.15	25.9
0	2.65	25.3
0	3.05	24.6
0	2.1	24.2
0.263912	1.65	23.9
0.651551	0.95	23.3
0.0301321	0.85	22.6
0	0.85	22.1
0	3.2	22
0	1.8	21.2
0.0277169	1.15	20.8
0.0207877	1.25	20.5
0.132468	0.7	20.2
0.127766	1.45	20.2
0.117584	2.25	20.2
0	1.35	20.2
0.0381107	1.2	19.8
0.0745483	1.1	19.7
0.0065574	1.55	19.2
0	2.1	19.1
0.0294734	1.95	19.1
0.419995	1	18.7
0.756838	1	18.6
0	1.4	18.8
0	1.5	19.1
0	1.5	17.9
0	1.1	17.7
0	1.15	18
0.66663	1.1	18
0.801838	0.4	18
0.0300594	0.6	17.7
0.519541	0.7	17.7
0.624147	0.15	17.7
0	1.3	17.7
0.077727	1.1	17.7
0	2.5	17.2
0	2	16.7
0	1.6	16.5
0.0880024	1.7	16.1
0.523977	1.55	15.3
0.0118279	0.75	15.7
0	0.9	15.7
0	1	15.2
0	0.9	15.2
0	1.4	15.9
0.239244	1.05	16.2
0.00401277	1.6	15.7
0.134528	2.1	15.7
0.00692922	1.2	15.7
0	1.2	15.7
0	1.35	15
0	1.25	14.7
0.0940675	1.25	14.7
0	1.25	14.5
0	1.35	14.2
0	1.9	14.2
0	1.95	14.2
0	1.95	14.2
0.00359681	2.4	14.2
0.139768	2.75	14.7
0.0598289	1.1	14.7
0	2.05	14.7
0.0065574	1.9	14.7
0	1.9	14.7
0	2.7	14.2
0	2.5	13.8
0.069261	1.95	13.8
0.017937	2.15	13.8
0	2.3	13.8
0	2.4	13.8
0	2.95	13.4
0	2.9	13.4
0	3.55	13
0.0425948	1.1	13
0.166053	3.15	13
0.232768	1.95	12.7
0	3.8	13
0	4	13
0	3.55	12.6
0	3.55	12.2
0	3.05	12.2
0	2.7	11.8
0	1.3	11.8
0	2.95	11.8
0	3.05	11.8
0	1.6	11.8
0.0275681	1.7	11.8
0.751067	1.4	11.8
1.55111	0.35	11.8
0.0381107	1.1	12.2
0.00346461	1.2	12.2
0.053811	3.35	12.2
0	3.5	11.8
0	2.95	11.4
0.0731636	3.15	11.4
0.0260603	3.1	11.4
0.0695086	1.15	11.1
0.00359681	3.75	11.1
0	4.55	11.1
0	4.45	11.1
0.0326473	5.9	11.1
0.0398994	5.35	10.9
0.279661	1.3	10.7
0	7.4	10.7
0	4.65	10.7
0	4.75	10.7
0	2.55	10.4
0	4.7	10.4
0.0883338	3.4	10.4
10.2935	3.05	10.4
3.56591	0.6	11.2
3.07287	0.5	14.2
0.173126	1.45	17.5
0.248864	1.5	17.8
0.257842	1.45	16.5
0	1.4	15.5
0.0836156	2.35	15.2
0.325511	2	14.3
0.0235169	2.2	13.8
0	3.95	13.4
0	4.25	13.4
1.17983	2.15	13.2
0.147469	4.85	13.2
0.037557	5.3	13.2
0	5.55	13.8
0.169005	5.4	13.8
0.165472	4.7	14.2
